AppID;Name;Release date;Estimated owners;Peak CCU;Required age;Price;DLC count;Supported languages;Website;Windows;Mac;Linux;Metacritic score;Positive;Negative;Achievements;Recommendations;Notes;Average playtime forever;Developers;Tags
1023420;四国志でらっくす ～酒池肉うどん戦記～;31.07.2020;0 - 20000;0;0;24.99;0;['Japanese'];https://wargame.jp/?page_id=1913;1;0;0;0;0;1;0;0;;0;Flying Panjandrum / ふらいんぐパンジャンドラム;Adventure,Indie,Simulation,Strategy,Anime,Turn-Based
1141880;Crazy Critters - Combat Cats;22.05.2020;0 - 20000;0;0;3.99;0;['English'];https://alignedgames.com/;1;0;0;0;15;3;12;0;;0;Aligned Games;Combat,Cats,PvP,Colorful,2D Platformer,2D,Arena Shooter,Fighting,Hero Shooter,Side Scroller,Platformer,Shooter,2D Fighter,Multiplayer,Arcade,Casual,Parody,Cartoon,Action,Comedy
1022840;The Adventures of Jason and the Argonauts;08.02.2019;0 - 20000;2;0;4.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch'];;1;0;0;0;20;4;0;0;;0;PixQuake;Strategy,Action,Indie,Casual,Match 3,Mouse only
652160;DC Wonder: Unlimited;14.06.2017;0 - 20000;0;0;4.99;0;['English'];http://anthonytylerjr.wixsite.com/portfolio/dc-wonder;1;0;0;0;1;0;0;0;;0;Nucleax;Action,Indie
968580;Halloween Puzzles;06.11.2018;0 - 20000;0;0;0.49;0;['English'];https://store.steampowered.com/publisher/boogygames;1;0;0;0;1;2;0;0;;0;Boogygames Studios;Puzzle,Hidden Object,Match 3,Board Game,Tabletop,Strategy,2D,Horror,Relaxing,Casual,Simulation,Dark Fantasy,Demons,Gothic,Adventure,Dark,Singleplayer,Indie,Sports
1131550;I Walk Among Zombies Vol. 3;15.12.2020;0 - 20000;2;0;14.99;1;['English', 'Simplified Chinese'];;1;0;0;0;168;18;0;179;This game contains graphic depictions of gore and violence involving humans and zombies. Also contains mature content or situations not suitable for some audiences.;34;Seacoxx;Adventure,Visual Novel,Zombies,Anime,Sexual Content,Horror,Post-apocalyptic,Singleplayer,Violent,Multiple Endings,Gore
1729790;Escape From School;07.09.2021;0 - 20000;6;0;0;0;['English'];;1;0;0;0;102;32;7;0;Contains Blood;0;Tudor Sandru;Adventure,Puzzle,Online Co-Op,Hidden Object,First-Person,3D,Fantasy,Co-op,Indie,Multiplayer,Local Co-Op,Singleplayer,Co-op Campaign,4 Player Local,Linear,Escape Room,Violent,Action,Horror,Free to Play
368080;Aurion: Legacy of the Kori-Odan;14.04.2016;20000 - 50000;2;0;14.99;1;['English', 'French'];https://www.aurionthegame.com/;1;0;0;70;207;98;159;102;;360;Kiro'o Games;Action RPG,Retro,Adventure,2D,Fantasy,Story Rich,Spectacle fighter,Singleplayer,Beat 'em up,Anime,RPG,Action,Colorful,Hand-drawn,Kickstarter,Stylized,Controller,Female Protagonist,Action-Adventure,2D Platformer
572510;Superola Champion Edition;14.07.2022;20000 - 50000;0;0;4.99;1;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese'];https://www.jandusoft.com;1;0;0;0;12;0;46;0;;0;Undercoders;Retro,Arcade,Singleplayer,Precision Platformer,Local Multiplayer,2D Platformer,Platformer,Runner,Casual,Multiplayer,Character Customization,Split Screen,Funny,Controller,Action,Multiple Endings,Adventure,Action-Adventure,PvP,Side Scroller
1225870;Hentai Girlfriend Simulator;31.01.2020;0 - 20000;0;18;1.19;0;['English'];;1;0;0;0;0;0;3;0;All characters in this game are over 18! This game contains scenes of a sexual nature.;0;Slippy Floor;
1232510;Teleporter: World of Gamers (Alpha);01.05.2020;0 - 20000;0;0;0;0;['English'];https://teleporter.gg;1;0;0;0;44;9;0;0;;0;Teleporter Realities Inc.;Free to Play,RPG,Massively Multiplayer,Simulation,Early Access,VR,VR Only
1066890;Automobilista 2;30.06.2020;200000 - 500000;358;0;23.99;11;['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Spanish - Latin America'];https://www.game-automobilista2.com/;1;0;0;0;4278;491;0;3874;;1880;Reiza Studios;Racing,Simulation,Sports,VR,Automobile Sim,Driving
817370;Marching Simulator;29.07.2018;0 - 20000;0;0;0;0;['English'];;1;0;0;0;35;11;0;0;;0;Marching Simulator;Free to Play,Simulation,Early Access
1662060;Moon Farming - Prologue;06.01.2022;0 - 0;0;0;0;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese'];;1;0;0;0;0;0;7;0;;0;SimulaM;
457140;Oxygen Not Included;30.07.2019;2000000 - 5000000;7507;0;24.99;2;['English', 'Simplified Chinese', 'Korean', 'Russian'];https://www.kleientertainment.com/games/oxygen-not-included;1;1;1;86;82902;3014;45;80467;;3574;Klei Entertainment;Colony Sim,Base-Building,Survival,Resource Management,Building,Singleplayer,Management,Simulation,2D,Sandbox,Strategy,Space,Indie,Sci-fi,Exploration,Open World,Difficult,Adventure,Early Access,Multiplayer
1774810;Laruaville 10 Match 3 Puzzle;17.10.2021;0 - 20000;1;0;6.99;0;['English'];;1;0;0;0;1;1;0;0;;0;LGT SIA;Casual,Match 3,Solitaire,Card Game,Puzzle,Tabletop,Hidden Object,Indie,2D,Singleplayer
1886290;Slot Shots Pinball Collection;21.06.2022;0 - 20000;1;0;9.99;0;['English'];;1;0;0;0;12;0;25;0;;0;Pinblend Studios;Early Access,Casual,Pinball,Singleplayer,Arcade,Physics,Hero Shooter,Score Attack,Controller,Shoot 'Em Up,3D,Colorful,Stylized,Top-Down,Atmospheric,Fantasy,Sports,Fishing,Top-Down Shooter,Tactical
1514360;Laid-Back Camp - Virtual - Lake Motosu;03.03.2021;0 - 20000;1;0;13.99;0;['English', 'French', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean'];https://yurucamp-v.com/;1;0;0;0;245;70;9;293;;0;Gemdrops, Inc.;VR,Anime,Story Rich,Cute,Nature,Atmospheric,Drama,3D,Adventure,6DOF,Visual Novel,Point & Click,Choose Your Own Adventure,Casual,Singleplayer,Female Protagonist,Psychological Horror
1374280;Kor;23.12.2021;20000 - 50000;0;0;9.99;0;['English'];https://goadstool.itch.io/kor;1;0;0;0;50;0;8;0;;0;Goadstool;RPG,Indie,Pixel Graphics,Adventure,Turn-Based Combat,2D,Singleplayer,Top-Down,Open World,Turn-Based Strategy,1990's,Turn-Based Tactics,Cute,Sci-fi,Modern,Fantasy,Funny,Magic,Old School,Tactical
863490;Bighead Runner;07.06.2018;20000 - 50000;0;0;0.99;1;['English', 'Portuguese - Brazil'];;1;0;0;0;82;26;199;0;;0;NukGames;Indie,Casual,Adventure,Runner,Singleplayer,Arcade,Fast-Paced,GameMaker,2D,Retro,Difficult,Funny,Music,Replay Value,Score Attack,Family Friendly,Action,Classic,Great Soundtrack,Old School
396640;TowerClimb;22.09.2015;0 - 20000;0;0;14.99;1;['English'];http://www.davioware.com;1;0;0;0;288;28;0;228;;53;Davioware and Quazi;Indie,Action Roguelike,Action,Adventure,Rogue-lite,Pixel Graphics,RPG,Platformer,Difficult,Procedural Generation,Great Soundtrack,2D,Rogue-like,Local Co-Op
726020;Mission Ammunition;27.10.2017;0 - 20000;0;0;0.49;1;['English'];http://www.hotgunsgame.com;1;1;1;0;61;16;18;0;;0;Quantized Bit;Action,Indie,Pixel Graphics,Platformer,Side Scroller,2D,Shooter,Shoot 'Em Up
424060;The Glow;10.12.2015;0 - 20000;0;0;3.99;0;['English'];http://brainwashing.pl/;1;0;0;0;8;16;11;0;;0;Brainwashing games;RPG,Strategy,Indie,Survival,Exploration,RPGMaker,Rogue-lite
1943590;溪风谷之战 Playtest;24.03.2022;0 - 0;0;0;0;0;[];;1;0;0;0;0;0;0;0;;0;;
1995240;Deer Journey;21.07.2022;0 - 0;0;0;5.39;0;['English', 'Spanish - Spain', 'French', 'Italian', 'German', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Japanese', 'Portuguese', 'Russian'];https://deerjourney.com;1;0;0;0;0;0;2;0;;0;Pablo Picazo;
514870;Fat City;22.10.2018;0 - 20000;0;10;9.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain'];http://www.fatcitygame.com/index.html;1;0;0;0;3;0;19;0;;0;Heavy Iron Studios;Strategy,Indie,Casual
548290;Dark Eden;28.11.2016;50000 - 100000;0;0;0;0;['English'];https://www.gamengame.com/games/online-game-media.asp?game_no=117;1;0;0;0;124;132;0;0;;1;SOFTON ENTERTAINMENT;Free to Play,RPG,Massively Multiplayer,Horror
695420;Hex: Origins;23.09.2017;0 - 20000;0;0;1.99;0;['English', 'French', 'German', 'Romanian', 'Russian', 'Simplified Chinese', 'Italian', 'Spanish - Spain'];http://www.prettybatgames.com;1;1;1;0;8;0;19;0;;0;Pretty Bat Games;Indie,Casual,Puzzle,Relaxing,Hex Grid
1241110;ANARCHY;07.05.2020;500000 - 1000000;0;0;0;0;['English'];;1;0;0;0;12;6;0;0;;0;NewProjekt;Indie,FPS,Action,Shooter,Adventure,Combat,Fighting,First-Person,Action-Adventure,PvE,Wargame,Voxel,Casual,Rhythm,Hero Shooter,3D,Colorful,Score Attack,Open World,Nonlinear
587490;Dark Throne;03.03.2017;0 - 20000;0;0;0.99;0;['English'];;1;0;0;0;17;17;80;0;;0;Marcin Mikołajczyk;Action,Adventure,Indie,RPG,Pixel Graphics
546050;Puyo Puyo™Tetris®;27.02.2018;500000 - 1000000;54;0;19.99;0;['English'];;1;0;0;0;4181;806;42;4195;;6557;Sonic Team,Bitbaboon;Puzzle,Casual,Competitive,Multiplayer,Action,Cute,Anime,Local Multiplayer,Colorful,Great Soundtrack,Arcade,2D,Classic,4 Player Local,Difficult,Female Protagonist,Funny,Singleplayer,Fighting,Comedy
301700;Numba Deluxe;23.05.2014;200000 - 500000;0;0;2.99;0;['English'];http://www.cobramobile.com/;1;0;0;0;164;95;0;0;;119;Cobra Mobile;Casual,Puzzle,Singleplayer
2004200;Pickup One;03.06.2022;0 - 20000;0;0;19.99;0;['English'];;1;0;0;0;0;1;0;0;;0;seagull home;Casual,Arcade,3D,Parkour,Singleplayer,Indie,Racing
1588070;DuckMan;17.04.2021;0 - 20000;0;0;3.99;0;['English', 'Russian'];;1;0;0;0;2;8;5;0;;0;Reforged Group;2D Platformer,Action,Platformer,Indie,2D,Cute,Funny,Pixel Graphics,Atmospheric,Singleplayer
730310;DYNASTY WARRIORS 9;13.02.2018;1000000 - 2000000;70;0;44.99;167;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Korean', 'Japanese', 'Simplified Chinese', 'Traditional Chinese'];http://www.koeitecmoamerica.com/dw9/?lang=us;1;0;0;0;3075;6009;44;5946;;215;KOEI TECMO GAMES CO., LTD.;Action,Hack and Slash,Open World,Historical,Musou,Action RPG,Singleplayer,Anime,Co-op,Multiplayer,Great Soundtrack,Third Person,RPG,Adventure,Beat 'em up,Online Co-Op,Free to Play
242530;The Chaos Engine;29.08.2013;100000 - 200000;0;0;9.99;0;['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian'];http://www.thechaosenginegame.com/;1;1;1;40;245;130;34;226;;139;Abstraction Games,The Bitmap Brothers;Action,Retro,Co-op,Steampunk,Top-Down,Classic,Shooter,Singleplayer,2D,Local Co-Op
1372570;Domino House;28.10.2020;0 - 20000;0;0;7.99;0;['English', 'French', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil', 'Turkish', 'Russian'];;1;1;1;0;21;1;9;0;Trigger warning: self-harm;0;Purple Cable;Point & Click,Puzzle,Adventure,Hidden Object,2D,First-Person,Nonlinear,Cartoony,Stylized,Atmospheric,Indie,Inventory Management,Singleplayer,Mouse only
1345820;Ragnarock;15.07.2021;50000 - 100000;44;0;16.24;17;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese'];https://www.ragnarock-vr.com/;1;0;0;87;2108;111;11;1996;;171;WanadevStudio;Rhythm,VR,Multiplayer,Music,Racing,PvP,Casual,Arcade,Mythology,Naval,First-Person,Stylized,Rock Music,Sports,Atmospheric,Indie,Soundtrack,Singleplayer,Colorful,Vikings,VR Only
420270;Into the Void;04.12.2015;0 - 20000;0;0;1.99;0;['English', 'Russian'];https://www.facebook.com/MozgLabs/;1;1;1;0;80;50;19;0;;269;Mozg Labs;Strategy,Adventure,Space,RPG,Indie,Turn-Based,4X,Singleplayer,Tactical RPG,Turn-Based Tactics,Exploration,Tactical,6DOF
435790;10 Second Ninja X;19.07.2016;200000 - 500000;8;0;0.99;0;['English', 'French', 'German', 'Spanish - Spain', 'Russian'];http://10second.ninja;1;0;0;0;2083;481;12;171;;142;Four Circle Interactive;Action,Indie,Platformer,Puzzle-Platformer,Difficult,Ninja,Fast-Paced,2D,Side Scroller,Singleplayer,Puzzle
926310;咕啾！文鸟恋爱物语 Love Story of Sparrow;01.02.2019;0 - 20000;3;0;0.99;0;['Simplified Chinese'];;1;1;0;0;242;27;40;259;;0;豆干叠叠木;Adventure,Casual,Indie,Sexual Content,Visual Novel
788020;Critical Gravity;16.12.2019;0 - 20000;0;0;9.99;0;['English'];;1;0;0;0;6;2;61;0;;0;MOGA Creative;Racing,Simulation,Action,Casual,Indie,Sports,Strategy,Physics,Difficult
467400;Go For Launch: Mercury;04.07.2021;0 - 20000;0;0;9.99;0;['English'];http://goforlaunch.co.uk;1;0;0;0;53;11;0;0;;0;Joe Chisholm;Simulation,Action,Indie,Space,VR
856730;ARENA 8;16.05.2018;20000 - 50000;0;0;0.49;0;['English'];;1;0;0;0;1;3;0;0;;0;Artur Rezende;Arena Shooter,Martial Arts,Pixel Graphics,2D,2D Platformer,Casual,Action,Singleplayer,Fantasy,Atmospheric,Shooter,Arcade,Platformer,PvE,Indie
1106950;Furries & Scalies: Friendswood;31.01.2020;0 - 20000;0;0;9.99;0;['English'];http://stegalosaurus.org;1;0;1;0;1;0;27;0;The game's main story involves references to drugs. There is also sexual innuendo.;0;Stegalosaurus Game Development;Time Management,Dating Sim,Casual,Visual Novel,Interactive Fiction,Point & Click,Strategy,2D,Cute,Relaxing,Funny,Choices Matter,Multiple Endings,Colorful,Fantasy,Management,Comedy,Adventure,Resource Management,Singleplayer
1274570;DEVOUR;28.01.2021;1000000 - 2000000;1457;0;3.99;2;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Turkish', 'Thai', 'Portuguese', 'Czech', 'Dutch', 'Finnish', 'Norwegian', 'Portuguese - Brazil', 'Romanian', 'Hungarian'];http://www.devourgame.com;1;1;0;0;41425;3672;74;34613;This Game may contain content not appropriate for all ages, or may not be appropriate for viewing at work: Frequent Violence or Gore, General Mature Content;303;Straight Back Games;Horror,Online Co-Op,Multiplayer,Survival Horror,Co-op,Dark,Survival,Psychological Horror,First-Person,Indie,Atmospheric,Difficult,Sexual Content,Singleplayer,Puzzle,Stealth,Gore,Action,Violent,FPS
1470790;Doug Flutie's Maximum Football 2020;29.12.2020;0 - 20000;2;0;29.99;0;['English'];http://www.maxfootballgame.com;1;0;0;0;26;24;21;0;;0;Canuck Play Inc;Sports,Football,Simulation,3D,Sandbox,PvP,Singleplayer,Indie,Local Multiplayer,Gaming
1087620;Life In Yima / 依玛村生活;05.04.2021;0 - 20000;0;0;5.99;0;['Simplified Chinese', 'English', 'Traditional Chinese'];;1;0;0;0;14;2;22;0;This Game may contain content not appropriate for all ages, or may not be appropriate for viewing at work: Nudity, Sexual Themes, Strong Language, and Use of Alcohol. All characters in the game are over the age of 18.;0;Yima VLG.;Casual,Action RPG,2D Platformer,2D,Pixel Graphics,Anime,Cute,Colorful,Drama,Story Rich,Comedy,Relaxing,Funny,Adventure,Singleplayer,Action,RPG,JRPG,Female Protagonist,Early Access
1348430;Chicken Bomb;29.07.2020;0 - 20000;0;0;0.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Portuguese - Brazil', 'Russian'];;1;1;1;0;68;3;17;0;;0;GoesSoft;RPG,Action,Adventure,Singleplayer,Arcade,Action-Adventure,Action RPG,Puzzle-Platformer,Tactical RPG,Action Roguelike,3D,Cartoony,Stylized,Colorful,Cartoon,Top-Down,Fantasy,Old School,Family Friendly,Horses
1547580;Welcome To... Chichester 2 - Part II : No Extra Regrets For The Future;30.09.2021;0 - 20000;0;0;9.99;3;['English'];;1;1;1;0;6;0;35;0;Being involuntary drugged Partial nudity;0;Triority Interactive Novels;Visual Novel,Casual,Anime,Cartoon,Cartoony,Cinematic,Colorful,Cute,Atmospheric,Comedy,Drama,Adventure,Indie,Funny,Modern,Action,Female Protagonist,Singleplayer,Immersive Sim,Interactive Fiction
1253680;Super Soccer Blast;19.06.2020;0 - 20000;2;0;7.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese'];http://supersoccerblast.com/;1;0;0;0;79;29;16;0;;0;Unfinished Pixel;Soccer,Sports,Indie,Arcade,Local Multiplayer,4 Player Local,Character Customization,Fast-Paced,Replay Value,Casual,Family Friendly,Co-op,Cartoony,Cartoon,Funny,Comedy,1990's,Team-Based,Local Co-Op,Singleplayer
1881210;The Masters: Survival;29.03.2022;0 - 20000;0;0;9.99;0;['English'];https://www.royalflushstudioz.com/masterssurvival;1;0;0;0;0;0;7;0;Sword combat violence, minor cursing;0;Royal Flush Studioz;
497670;Line/Dash;11.07.2016;0 - 20000;1;0;1.99;0;['English'];https://www.gamerainteractive.it;1;1;1;0;25;7;0;0;;119;Gamera Interactive;Indie,Action,Arcade,2D,Singleplayer
850040;PuzzGun;09.05.2018;0 - 20000;0;0;2.99;0;['English'];;1;0;0;0;15;1;0;0;;0;Aleksi Rajamäki,Matias Rajamäki;Indie,Puzzle-Platformer,Puzzle,2D,Pixel Graphics,Singleplayer,Action,Casual,Retro
7940;Call of Duty® 4: Modern Warfare®;12.11.2007;1000000 - 2000000;495;17;9.99;0;['English', 'French', 'German', 'Italian', 'Spanish - Spain'];http://www.charlieoscardelta.com/;1;1;0;92;16788;1211;0;13997;;1034;Infinity Ward;FPS,Action,Multiplayer,Shooter,Singleplayer,First-Person,Classic,Military,War,PvP,Great Soundtrack,Linear,Story Rich,Modern,Co-op,Atmospheric,Controller,Moddable,Competitive,Zombies
741770;Santa's vacation;22.11.2017;0 - 20000;0;0;1.99;0;['English'];https://www.facebook.com/supercrazysanta;1;1;0;0;9;4;0;0;;0;ElZzap Software;Action,Adventure,RPG,Indie,Arcade
110630;Mutant Storm: Reloaded;21.03.2012;20000 - 50000;0;0;4.99;0;['English', 'French', 'German', 'Italian', 'Spanish - Spain'];http://pompomgames.com/mutantstormreloaded.htm;1;0;0;0;33;15;12;0;;39;PomPom Games;Indie,Action,Twin Stick Shooter,Shoot 'Em Up,Arcade
572330;The Fan;10.05.2017;0 - 20000;0;0;5.99;0;['English', 'French'];http://thefan-game.blogspot.fr/p/about-thefan.html;1;0;0;0;72;43;0;0;;11;Ezhaac Studio;Violent,Adventure,FMV,Point & Click
1683240;Misha Adventures;25.07.2021;0 - 20000;0;0;10.99;0;['English'];;1;0;0;0;10;10;6;0;;0;RecordRecordsGame;2D Platformer,Visual Novel,Platformer,Adventure,2D,Cute,Pixel Graphics,Colorful,Indie,Atmospheric,Logic,Singleplayer,Strategy,RPG,Exploration,Strategy RPG
567150;Mosaics Galore;27.07.2018;20000 - 50000;22;0;0.49;0;['English', 'Russian'];https://www.facebook.com/8FloorGames/;1;1;0;0;68;20;0;0;;335;Creobit;Casual,Puzzle
700880;Kingdom: The Far Reaches;08.09.2017;100000 - 200000;0;0;9.99;0;['English'];http://www.interplay.com;1;1;1;0;2;0;0;0;;0;Interplay;Adventure,FMV,Fantasy,Hand-drawn,Choices Matter,Cartoon,Choose Your Own Adventure,Interactive Fiction,Action,Medieval,Arcade,Magic,Exploration,2D,Point & Click,Casual,1990's,RPG,Story Rich,Singleplayer
1413090;Yoli TD;28.09.2021;0 - 20000;0;0;4.99;0;['English'];;1;0;0;0;26;0;28;0;;0;My Oldschool Console;Tower Defense,Action,Rogue-lite,Side Scroller,Shooter,Pixel Graphics,2D,Retro,Anime,Arcade,Cute,Colorful,Magic,Hand-drawn,Atmospheric,Stylized,Mystery,Fantasy,Looter Shooter,Arena Shooter
1610860;Merek's Market;15.09.2021;0 - 20000;0;0;19.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain'];https://bigvillagegames.com/mereks-market/;1;0;0;0;16;0;38;0;;0;Big Village Games Ltd;Casual,Indie,Action,Co-op,Local Co-Op,Funny,Singleplayer,Multiplayer,Family Friendly,Cartoony,Colorful,Local Multiplayer,4 Player Local,Simulation,Fantasy,Controller,Medieval,Crafting,Top-Down,Co-op Campaign
1302840;Kooring VR Coding Adventure;01.08.2020;0 - 20000;0;0;8.49;0;['English', 'Simplified Chinese', 'Korean', 'Traditional Chinese'];http://vrani.co.kr;1;0;0;0;8;0;0;0;;0;VRANI inc.;Education,Choose Your Own Adventure,Programming,Experimental,Hidden Object,Character Action Game,Casual,Strategy,Adventure,VR,Cute,First-Person,6DOF,Cartoon,Singleplayer,Puzzle,Indie
1305570;BRAVE PINBALL;26.11.2020;0 - 20000;0;0;9.99;0;['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese'];https://apollosoft.wixsite.com/pinbollua;1;0;0;0;11;9;0;0;;0;POWER UNIT,APOLLOSOFT;Casual,Indie,Pinball,2D,Pixel Graphics,Action,Fantasy,JRPG,Score Attack,Singleplayer
1609730;Aliens vs. Ghosts;06.07.2022;0 - 20000;15;0;4.99;0;['English'];;1;0;0;0;69;2;0;0;;0;Sayan;Action,Shooter,FPS,3D,First-Person,Stylized,Sci-fi,Class-Based,Combat,Early Access,Co-op,Singleplayer,Aliens,Online Co-Op
717980;伏雨录：少年篇;11.05.2018;0 - 20000;0;0;6.99;0;['Simplified Chinese'];https://weibo.com/1985919717;1;0;0;0;72;8;56;0;;3;祥;Adventure,Indie,RPG,Drama,Turn-Based,Story Rich
1417450;Grilled;12.11.2020;0 - 20000;0;0;2.99;0;['English'];;1;0;0;0;1;0;0;0;This game contains blood and violence;0;Andorf Games;Violent,Gore,Blood,3D Platformer,Driving,PvE,Arcade,Action-Adventure,3D,First-Person,Third Person,Dark Humor,Open World,Action,Casual,Minimalist,Colorful,Physics,Singleplayer,Early Access
778900;Magical Star Pillars;27.04.2018;0 - 20000;0;0;0;0;['English'];;1;0;0;0;1;0;0;0;;0;Toolkitz Games;Action,Adventure,Indie,Casual
